stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
calibration,calibration-9029-80-sorted,sorted,9029,4bd637589f11173a431632697a762e10c6bdd46f295fe080190b895b7b96e3d7,hybrid_1,80,1,[80],512,0,240,True,512,240,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",587166,563958,592042,,,
calibration,calibration-9029-80-sorted,sorted,9029,4bd637589f11173a431632697a762e10c6bdd46f295fe080190b895b7b96e3d7,hybrid_4,80,1,[80],464,0,240,True,464,240,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",534916,525416,544375,,,
calibration,calibration-9029-80-sorted,sorted,9029,4bd637589f11173a431632697a762e10c6bdd46f295fe080190b895b7b96e3d7,hybrid_8,80,1,[80],480,0,224,True,480,224,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",501875,497750,522833,,,
calibration,calibration-9029-80-sorted,sorted,9029,4bd637589f11173a431632697a762e10c6bdd46f295fe080190b895b7b96e3d7,hybrid_16,80,1,[80],600,0,192,True,600,192,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",463500,455875,502708,,,
calibration,calibration-9029-80-sorted,sorted,9029,4bd637589f11173a431632697a762e10c6bdd46f295fe080190b895b7b96e3d7,hybrid_24,80,1,[80],920,0,156,True,920,156,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",461750,451458,472667,,,
calibration,calibration-9029-80-sorted,sorted,9029,4bd637589f11173a431632697a762e10c6bdd46f295fe080190b895b7b96e3d7,hybrid_64,80,1,[80],1640,0,118,True,1640,118,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",506166,488625,514375,,,
calibration,calibration-9011-192-sorted,sorted,9011,cc569600ea73611bd82a24778e2b373d5c037ff410840d09e5d4883b72c29552,hybrid_1,192,1,[192],1472,0,704,True,1472,704,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",2649625,2498416,2786334,,,
calibration,calibration-9011-192-sorted,sorted,9011,cc569600ea73611bd82a24778e2b373d5c037ff410840d09e5d4883b72c29552,hybrid_4,192,1,[192],1344,0,704,True,1344,704,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",2542000,2455375,2682209,,,
calibration,calibration-9011-192-sorted,sorted,9011,cc569600ea73611bd82a24778e2b373d5c037ff410840d09e5d4883b72c29552,hybrid_8,192,1,[192],1440,0,640,True,1440,640,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",2442875,2285042,2477084,,,
calibration,calibration-9011-192-sorted,sorted,9011,cc569600ea73611bd82a24778e2b373d5c037ff410840d09e5d4883b72c29552,hybrid_16,192,1,[192],1824,0,560,True,1824,560,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",2328500,2262542,2455500,,,
calibration,calibration-9011-192-sorted,sorted,9011,cc569600ea73611bd82a24778e2b373d5c037ff410840d09e5d4883b72c29552,hybrid_24,192,1,[192],2784,0,472,True,2784,472,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",2292750,2254625,2398542,,,
calibration,calibration-9011-192-sorted,sorted,9011,cc569600ea73611bd82a24778e2b373d5c037ff410840d09e5d4883b72c29552,hybrid_64,192,1,[192],4896,0,380,True,4896,380,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",2415958,2366084,2694709,,,
calibration,calibration-9011-80-reverse,reverse,9011,003ab3c52e0c2f27af8af1b7a97f74f62df53d4f9861d2131ec6c04da8286efd,hybrid_1,80,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",512,0,272,True,512,272,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",609125,585084,625500,,,
calibration,calibration-9011-80-reverse,reverse,9011,003ab3c52e0c2f27af8af1b7a97f74f62df53d4f9861d2131ec6c04da8286efd,hybrid_4,80,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",464,0,272,True,464,272,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",570917,562958,581708,,,
calibration,calibration-9011-80-reverse,reverse,9011,003ab3c52e0c2f27af8af1b7a97f74f62df53d4f9861d2131ec6c04da8286efd,hybrid_8,80,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",480,0,320,True,480,320,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",674625,641208,689417,,,
calibration,calibration-9011-80-reverse,reverse,9011,003ab3c52e0c2f27af8af1b7a97f74f62df53d4f9861d2131ec6c04da8286efd,hybrid_16,80,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",600,0,480,True,600,480,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",1034125,945667,1065541,,,
calibration,calibration-9011-80-reverse,reverse,9011,003ab3c52e0c2f27af8af1b7a97f74f62df53d4f9861d2131ec6c04da8286efd,hybrid_24,80,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",920,0,840,True,920,840,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",2520292,2392125,2591375,,,
calibration,calibration-9011-80-reverse,reverse,9011,003ab3c52e0c2f27af8af1b7a97f74f62df53d4f9861d2131ec6c04da8286efd,hybrid_64,80,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1640,0,1600,True,1640,1600,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",8365625,8131750,8586708,,,
calibration,calibration-9029-192-random,random,9029,095fd9204337178e080b8c8f50e610590c4856718478dcf6d8761de0a2b725e7,hybrid_1,192,92,"[1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 1, 2, 2, 2, 1, 4, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 4, 1, 3, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1]",1472,0,1208,True,1472,1208,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",7940333,7840833,8085417,,,
calibration,calibration-9029-192-random,random,9029,095fd9204337178e080b8c8f50e610590c4856718478dcf6d8761de0a2b725e7,hybrid_4,192,92,"[1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 1, 2, 2, 2, 1, 4, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 4, 1, 3, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1]",1344,0,1208,True,1344,1208,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",7900583,7712792,8014709,,,
calibration,calibration-9029-192-random,random,9029,095fd9204337178e080b8c8f50e610590c4856718478dcf6d8761de0a2b725e7,hybrid_8,192,92,"[1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 1, 2, 2, 2, 1, 4, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 4, 1, 3, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1]",1440,0,1237,True,1440,1237,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",7892208,7873541,7964416,,,
calibration,calibration-9029-192-random,random,9029,095fd9204337178e080b8c8f50e610590c4856718478dcf6d8761de0a2b725e7,hybrid_16,192,92,"[1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 1, 2, 2, 2, 1, 4, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 4, 1, 3, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1]",1824,0,1352,True,1824,1352,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",8338292,8256917,8454708,,,
calibration,calibration-9029-192-random,random,9029,095fd9204337178e080b8c8f50e610590c4856718478dcf6d8761de0a2b725e7,hybrid_24,192,92,"[1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 1, 2, 2, 2, 1, 4, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 4, 1, 3, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1]",2784,0,1749,True,2784,1749,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",10254750,10150291,10617625,,,
calibration,calibration-9029-192-random,random,9029,095fd9204337178e080b8c8f50e610590c4856718478dcf6d8761de0a2b725e7,hybrid_64,192,92,"[1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 1, 2, 2, 2, 1, 4, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 4, 3, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 4, 1, 3, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1]",4896,0,2701,True,4896,2701,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",18618750,18418375,18952708,,,
calibration,calibration-9011-80-random,random,9011,dad43d4a5be12ccee6a3e21faec9f3e7d232d78d588a34db9a63e290dfadffdf,hybrid_1,80,38,"[1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 5, 2, 1, 2, 1, 1, 4, 1, 3, 1, 3, 5, 3]",512,0,403,True,512,403,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",1443750,1325708,1481625,,,
calibration,calibration-9011-80-random,random,9011,dad43d4a5be12ccee6a3e21faec9f3e7d232d78d588a34db9a63e290dfadffdf,hybrid_4,80,38,"[1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 5, 2, 1, 2, 1, 1, 4, 1, 3, 1, 3, 5, 3]",464,0,403,True,464,403,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",1401083,1397375,1414250,,,
calibration,calibration-9011-80-random,random,9011,dad43d4a5be12ccee6a3e21faec9f3e7d232d78d588a34db9a63e290dfadffdf,hybrid_8,80,38,"[1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 5, 2, 1, 2, 1, 1, 4, 1, 3, 1, 3, 5, 3]",480,0,413,True,480,413,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",1402959,1385333,1421542,,,
calibration,calibration-9011-80-random,random,9011,dad43d4a5be12ccee6a3e21faec9f3e7d232d78d588a34db9a63e290dfadffdf,hybrid_16,80,38,"[1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 5, 2, 1, 2, 1, 1, 4, 1, 3, 1, 3, 5, 3]",600,0,430,True,600,430,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",1465167,1435792,1470083,,,
calibration,calibration-9011-80-random,random,9011,dad43d4a5be12ccee6a3e21faec9f3e7d232d78d588a34db9a63e290dfadffdf,hybrid_24,80,38,"[1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 5, 2, 1, 2, 1, 1, 4, 1, 3, 1, 3, 5, 3]",920,0,587,True,920,587,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",2051167,1971875,2155084,,,
calibration,calibration-9011-80-random,random,9011,dad43d4a5be12ccee6a3e21faec9f3e7d232d78d588a34db9a63e290dfadffdf,hybrid_64,80,38,"[1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 5, 2, 1, 2, 1, 1, 4, 1, 3, 1, 3, 5, 3]",1640,0,991,True,1640,991,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",4761834,4696084,4795125,,,
calibration,calibration-9029-80-duplicates,duplicates,9029,109fda58dfcebf422d27e18cc3d3266b722c245cbf529d3659a747d739c3d89d,hybrid_1,80,32,"[4, 1, 2, 2, 4, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 6, 4, 2, 5, 2, 2, 2, 1]",512,0,386,True,512,386,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",1189500,1169583,1226750,,,
calibration,calibration-9029-80-duplicates,duplicates,9029,109fda58dfcebf422d27e18cc3d3266b722c245cbf529d3659a747d739c3d89d,hybrid_4,80,32,"[4, 1, 2, 2, 4, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 6, 4, 2, 5, 2, 2, 2, 1]",464,0,386,True,464,386,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",1186625,1141042,1241083,,,
calibration,calibration-9029-80-duplicates,duplicates,9029,109fda58dfcebf422d27e18cc3d3266b722c245cbf529d3659a747d739c3d89d,hybrid_8,80,32,"[4, 1, 2, 2, 4, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 6, 4, 2, 5, 2, 2, 2, 1]",480,0,391,True,480,391,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",1187167,1177667,1212833,,,
calibration,calibration-9029-80-duplicates,duplicates,9029,109fda58dfcebf422d27e18cc3d3266b722c245cbf529d3659a747d739c3d89d,hybrid_16,80,32,"[4, 1, 2, 2, 4, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 6, 4, 2, 5, 2, 2, 2, 1]",600,0,433,True,600,433,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",1312834,1298667,1330500,,,
calibration,calibration-9029-80-duplicates,duplicates,9029,109fda58dfcebf422d27e18cc3d3266b722c245cbf529d3659a747d739c3d89d,hybrid_24,80,32,"[4, 1, 2, 2, 4, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 6, 4, 2, 5, 2, 2, 2, 1]",920,0,525,True,920,525,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",1749667,1696583,1799833,,,
calibration,calibration-9029-80-duplicates,duplicates,9029,109fda58dfcebf422d27e18cc3d3266b722c245cbf529d3659a747d739c3d89d,hybrid_64,80,32,"[4, 1, 2, 2, 4, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 6, 4, 2, 5, 2, 2, 2, 1]",1640,0,738,True,1640,738,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",3383291,3351917,3435000,,,
calibration,calibration-9011-80-perturbed,perturbed,9011,71bdd74ef07b5fd5d652560ff7890b4047052463135562ed171465eda487c742,hybrid_1,80,6,"[21, 6, 2, 19, 5, 27]",512,0,273,True,512,273,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",700583,693625,726042,,,
calibration,calibration-9011-80-perturbed,perturbed,9011,71bdd74ef07b5fd5d652560ff7890b4047052463135562ed171465eda487c742,hybrid_4,80,6,"[21, 6, 2, 19, 5, 27]",464,0,273,True,464,273,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",646208,631000,675291,,,
calibration,calibration-9011-80-perturbed,perturbed,9011,71bdd74ef07b5fd5d652560ff7890b4047052463135562ed171465eda487c742,hybrid_8,80,6,"[21, 6, 2, 19, 5, 27]",480,0,261,True,480,261,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",630166,624459,650375,,,
calibration,calibration-9011-80-perturbed,perturbed,9011,71bdd74ef07b5fd5d652560ff7890b4047052463135562ed171465eda487c742,hybrid_16,80,6,"[21, 6, 2, 19, 5, 27]",600,0,238,True,600,238,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",636667,611458,670834,,,
calibration,calibration-9011-80-perturbed,perturbed,9011,71bdd74ef07b5fd5d652560ff7890b4047052463135562ed171465eda487c742,hybrid_24,80,6,"[21, 6, 2, 19, 5, 27]",920,0,205,True,920,205,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",613542,557667,673041,,,
calibration,calibration-9011-80-perturbed,perturbed,9011,71bdd74ef07b5fd5d652560ff7890b4047052463135562ed171465eda487c742,hybrid_64,80,6,"[21, 6, 2, 19, 5, 27]",1640,0,167,True,1640,167,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",755209,695708,774542,,,
calibration,calibration-9011-80-skewed_runs,skewed_runs,9011,0ad78fb1cdd98cde10f80db6e5b3ac7d0c7d8b6d7a852497affb5d86e62e53db,hybrid_1,80,7,"[1, 3, 1, 70, 1, 2, 2]",512,0,302,True,512,302,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",990875,971875,1053916,,,
calibration,calibration-9011-80-skewed_runs,skewed_runs,9011,0ad78fb1cdd98cde10f80db6e5b3ac7d0c7d8b6d7a852497affb5d86e62e53db,hybrid_4,80,7,"[1, 3, 1, 70, 1, 2, 2]",464,0,302,True,464,302,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",940208,877792,947250,,,
calibration,calibration-9011-80-skewed_runs,skewed_runs,9011,0ad78fb1cdd98cde10f80db6e5b3ac7d0c7d8b6d7a852497affb5d86e62e53db,hybrid_8,80,7,"[1, 3, 1, 70, 1, 2, 2]",480,0,290,True,480,290,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",913375,883667,946042,,,
calibration,calibration-9011-80-skewed_runs,skewed_runs,9011,0ad78fb1cdd98cde10f80db6e5b3ac7d0c7d8b6d7a852497affb5d86e62e53db,hybrid_16,80,7,"[1, 3, 1, 70, 1, 2, 2]",600,0,306,True,600,306,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",976084,938625,1052416,,,
calibration,calibration-9011-80-skewed_runs,skewed_runs,9011,0ad78fb1cdd98cde10f80db6e5b3ac7d0c7d8b6d7a852497affb5d86e62e53db,hybrid_24,80,7,"[1, 3, 1, 70, 1, 2, 2]",920,0,345,True,920,345,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",1192292,1163084,1227500,,,
calibration,calibration-9011-80-skewed_runs,skewed_runs,9011,0ad78fb1cdd98cde10f80db6e5b3ac7d0c7d8b6d7a852497affb5d86e62e53db,hybrid_64,80,7,"[1, 3, 1, 70, 1, 2, 2]",1640,0,407,True,1640,407,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",1852375,1826917,1870334,,,
calibration,calibration-9011-192-duplicates,duplicates,9011,63c4471f5fe15aa907d1556caea69a77429654123acf830ed696e4fd98286219,hybrid_1,192,78,"[1, 3, 2, 2, 2, 3, 2, 3, 1, 4, 1, 1, 3, 2, 1, 2, 4, 3, 1, 2, 2, 2, 2, 4, 1, 3, 1, 2, 2, 2, 2, 3, 3, 4, 1, 2, 2, 2, 5, 3, 3, 2, 3, 2, 1, 4, 2, 1, 3, 3, 3, 1, 2, 4, 4, 1, 2, 2, 2, 2, 6, 2, 2, 8, 2, 3, 3, 3, 1, 6, 2, 2, 1, 3, 4, 1, 4, 1]",1472,0,1154,True,1472,1154,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",7116834,6965917,7250667,,,
calibration,calibration-9011-192-duplicates,duplicates,9011,63c4471f5fe15aa907d1556caea69a77429654123acf830ed696e4fd98286219,hybrid_4,192,78,"[1, 3, 2, 2, 2, 3, 2, 3, 1, 4, 1, 1, 3, 2, 1, 2, 4, 3, 1, 2, 2, 2, 2, 4, 1, 3, 1, 2, 2, 2, 2, 3, 3, 4, 1, 2, 2, 2, 5, 3, 3, 2, 3, 2, 1, 4, 2, 1, 3, 3, 3, 1, 2, 4, 4, 1, 2, 2, 2, 2, 6, 2, 2, 8, 2, 3, 3, 3, 1, 6, 2, 2, 1, 3, 4, 1, 4, 1]",1344,0,1154,True,1344,1154,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",6967292,6692917,7116208,,,
calibration,calibration-9011-192-duplicates,duplicates,9011,63c4471f5fe15aa907d1556caea69a77429654123acf830ed696e4fd98286219,hybrid_8,192,78,"[1, 3, 2, 2, 2, 3, 2, 3, 1, 4, 1, 1, 3, 2, 1, 2, 4, 3, 1, 2, 2, 2, 2, 4, 1, 3, 1, 2, 2, 2, 2, 3, 3, 4, 1, 2, 2, 2, 5, 3, 3, 2, 3, 2, 1, 4, 2, 1, 3, 3, 3, 1, 2, 4, 4, 1, 2, 2, 2, 2, 6, 2, 2, 8, 2, 3, 3, 3, 1, 6, 2, 2, 1, 3, 4, 1, 4, 1]",1440,0,1145,True,1440,1145,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",6936125,6653042,7218500,,,
calibration,calibration-9011-192-duplicates,duplicates,9011,63c4471f5fe15aa907d1556caea69a77429654123acf830ed696e4fd98286219,hybrid_16,192,78,"[1, 3, 2, 2, 2, 3, 2, 3, 1, 4, 1, 1, 3, 2, 1, 2, 4, 3, 1, 2, 2, 2, 2, 4, 1, 3, 1, 2, 2, 2, 2, 3, 3, 4, 1, 2, 2, 2, 5, 3, 3, 2, 3, 2, 1, 4, 2, 1, 3, 3, 3, 1, 2, 4, 4, 1, 2, 2, 2, 2, 6, 2, 2, 8, 2, 3, 3, 3, 1, 6, 2, 2, 1, 3, 4, 1, 4, 1]",1824,0,1252,True,1824,1252,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",7160958,7115042,7481542,,,
